MSSubClass,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,GarageAge,Age,RemodAge
0.0733498308209929,-0.22929318768891702,-0.20707075668205202,0.5112432411709246,0.5752277399119953,-0.28855396047015597,-0.9442670603932538,-0.45914521849712175,-0.7931620228890667,1.161453624933343,-0.12020053800860224,0.37020659097218966,1.1074306971230437,-0.24097846650905158,0.789470016700575,1.2271648985501924,0.1637230185273326,-0.21138115318786663,0.9118973170421564,-0.9509006699369583,0.3116178708817096,0.3508800946869882,-0.7519181992725846,0.21642900322035066,-0.3592018228542565,-0.11629943710230335,-0.2701158012431336,-0.06866821893757226,-0.08765777630136361,0.13872995427158782,-1.011524765739544,-1.0429020237883548,-0.8696430191416508
-0.8722638821913669,0.4517813013821192,-0.09185489899357324,-0.5742137196941524,1.1715906834588579,-0.28855396047015597,-0.6410083568513318,0.46630514046588595,0.2570523529141906,-0.7948908644380686,-0.12020053800860224,-0.4823466424740098,-0.819683507644112,3.947456784719702,0.789470016700575,-0.7613597983235932,0.1637230185273326,-0.21138115318786663,-0.3185741089112156,0.600289249736739,0.3116178708817096,-0.06071021076074023,1.6256377804327589,-0.7042419476205181,-0.3592018228542565,-0.11629943710230335,-0.2701158012431336,-0.06866821893757226,-0.08765777630136361,-0.6142281618491043,0.0703381702163315,-0.18340222302834722,0.39000703643957046
0.0733498308209929,-0.09307828987470977,0.07345480986380937,0.3229496867351459,0.09287535910203278,-0.28855396047015597,-0.301539658856643,-0.3132614180694555,-0.6276109882796862,1.188943243050974,-0.12020053800860224,0.5148361573603842,1.1074306971230437,-0.24097846650905158,0.789470016700575,1.2271648985501924,0.1637230185273326,-0.21138115318786663,-0.3185741089112156,0.600289249736739,0.3116178708817096,0.6315098484013485,-0.7519181992725846,-0.07033735851696911,-0.3592018228542565,-0.11629943710230335,-0.2701158012431336,-0.06866821893757226,-0.08765777630136361,0.13872995427158782,-0.9283045398967845,-0.9767866544991236,-0.8211949400808345
0.30975325907408285,-0.4563180173792624,-0.09686428411046362,-0.5742137196941524,-0.499102562801103,-0.28855396047015597,-0.06164844560706293,-0.6870886566653502,-0.5215548567330519,0.9369550769726892,-0.12020053800860224,0.38352773524478656,1.1074306971230437,-0.24097846650905158,-1.0256893917763372,-0.7613597983235932,0.1637230185273326,-0.21138115318786663,0.2966616040654704,0.600289249736739,1.6497416693737563,0.7905333755061527,-0.7519181992725846,-0.1759881233675606,4.091121950018247,-0.11629943710230335,-0.2701158012431336,-0.06866821893757226,-0.08765777630136361,-1.3671862779697965,-0.8866944269754047,1.8000588556485937,0.6322474317436514
0.0733498308209929,0.6334011651343955,0.37501979390061035,1.3641022818506279,0.4634096879969585,-0.28855396047015597,-0.1748046782719592,0.1996113178090586,-0.045595632231083046,1.6173231253840583,-0.12020053800860224,1.2988806488332285,1.1074306971230437,-0.24097846650905158,0.789470016700575,1.2271648985501924,1.3895466444242823,-0.21138115318786663,1.5271330300188424,0.600289249736739,1.6497416693737563,1.6979029125159177,0.7799299487254889,0.5635672305865799,-0.3592018228542565,-0.11629943710230335,-0.2701158012431336,-0.06866821893757226,-0.08765777630136361,0.13872995427158782,-0.8866944269754047,-0.9437289698545078,-0.7242987819592022
-0.16305359743209702,0.6788061310724646,0.36049257706162824,-0.5742137196941524,0.6322330212804453,-0.28855396047015597,-1.1388957805768753,-0.5959112813980588,-0.9483661178353608,0.5017027901101971,-0.12020053800860224,-0.2920445814369117,1.1074306971230437,-0.24097846650905158,-1.0256893917763372,1.2271648985501924,-2.287924233266567,-0.21138115318786663,-0.9338098218879015,-0.9509006699369583,0.3116178708817096,0.03283304047737987,-0.43278316843965264,-0.2514529554036974,-0.3592018228542565,10.798746166392299,-0.2701158012431336,-0.06866821893757226,1.3232825862524775,0.8916880703922799,-0.553813523604366,-0.6792674926975825,-0.43361030759430497
-0.8722638821913669,0.2247564716917738,-0.043364051062074346,0.4558627839839309,2.028862414807473,-0.28855396047015597,-0.5663252432925003,1.4327853182991748,1.3745218365275087,-0.7948908644380686,-0.12020053800860224,0.339758261206254,1.1074306971230437,-0.24097846650905158,0.789470016700575,-0.7613597983235932,0.1637230185273326,-0.21138115318786663,0.2966616040654704,0.600289249736739,0.3116178708817096,0.7624704001347167,1.282567622287357,0.15605713759144124,-0.3592018228542565,-0.11629943710230335,-0.2701158012431336,-0.06866821893757226,-0.08765777630136361,-0.6142281618491043,-1.0947449915823038,-1.1090173930775862,-1.0149872563240994
0.0733498308209929,0,-0.013508115765407669,0.7549172527936969,0.9106818956571054,-0.0901895651732888,-0.7949008332755908,0.11299281130513177,-0.14389155903040268,1.456967019697877,-0.12020053800860224,1.0933544229131624,1.1074306971230437,-0.24097846650905158,0.789470016700575,1.2271648985501924,0.1637230185273326,-0.21138115318786663,0.2966616040654704,2.1514791694104365,0.3116178708817096,0.05154169072500389,1.1230001068708908,2.3747231994538627,3.371216633818283,-0.11629943710230335,-0.2701158012431336,-0.06866821893757226,0.6178124049755571,0.8916880703922799,0.2783887348232307,-0.01811379980526882,0.6322474317436514
-0.16305359743209702,-0.8649627108218841,-0.44050810312914385,-0.5742137196941524,-0.9726849003236115,-0.28855396047015597,0.8707589115516824,-0.24031951785562242,-0.36376402687098613,0.9277918709334788,-0.12020053800860224,0.49199991003593246,-0.819683507644112,-0.24097846650905158,0.789470016700575,-0.7613597983235932,-1.062100607369617,4.327096547610454,0.9118973170421564,2.1514791694104365,0.3116178708817096,-0.02329291026549219,-0.03386437989848762,-0.7042419476205181,2.9949024912592113,-0.11629943710230335,-0.2701158012431336,-0.06866821893757226,-0.08765777630136361,0.13872995427158782,1.9844033645998036,1.337251270623974,1.6981051710816077
3.1465943981111617,-0.9103676767599532,-0.3102640900899939,-0.5742137196941524,0.8931418090821978,-0.28855396047015597,-0.9668983069262331,-0.1514215769700133,-0.2214936065035498,-0.7948908644380686,-0.12020053800860224,-0.8344054553926413,1.1074306971230437,-0.24097846650905158,-1.0256893917763372,-0.7613597983235932,-1.062100607369617,4.327096547610454,-0.9338098218879015,2.1514791694104365,-1.0265059276103372,-1.2533866640467715,-0.7519181992725846,-0.6438700819916087,-0.3592018228542565,-0.11629943710230335,-0.2701158012431336,-0.06866821893757226,-0.08765777630136361,0.13872995427158782,1.6515224612287651,1.0727897934670487,1.6981051710816077
